file;Language;IDvocaliser;Context;SexVoc;Age;CountryBorn;FirstLang;LangNat;LangProf;LangInt;LangBas;LangFam;LangFr;LangWk;LangSoc;Inter;from;to;dF;vtl;F1;F2;F3;F4;F1r;F2r;vwl;ASJP;em;lang;Sex
CN_918762_NV_Disgust_M.wav;CN;918762;Disgust;M;22;China;CN;1;1;0;0;CN;EN;EN;CN;AS;668;739;1073;16.5;646;1308;2684;3865;0.102331002331002;-0.280419580419581;ɞ;ɜ;Disgust;Chinese;M
CN_919253_NV_Pain_M.wav;CN;919253;Pain;M;24;China;CN;1;2;0;0;CN;CN;ES;CN;AS;567;1068;1030;17.18;956;1577;2630;3490;0.4280051771558;0.0308202556220676;a;a;Pain;Chinese;M
CN_920960_NV_Achievement_M.wav;CN;920960;Joy;M;37;China;CN;1;1;0;1;CN;CN;EN;CN;AS;901;1536;1027;17.24;590;1290;2437;3784;0.0745021213456054;-0.243885192312151;ə;ɜ;Joy;Chinese;M
CN_920960_NV_Disgust_M.wav;CN;920960;Disgust;M;37;China;CN;1;1;0;1;CN;CN;EN;CN;AS;595;825;916;19.33;261;1374;2376;3170;-0.21492471328635;0.000741164538527447;ʉ;ɜ;Disgust;Chinese;M
CN_921452_NV_Achievement_M.wav;CN;921452;Joy;M;23;China;CN;1;0;1;0;CN;CN;CN;CN;AS;571;729;930;19.03;339;1151;2439;3296;-0.135474538518651;-0.262333905117899;ɯ;u;Joy;Chinese;M
CN_921452_NV_Achievement_M.wav;CN;921452;Joy;M;23;China;CN;1;0;1;0;CN;CN;CN;CN;AS;995;1113;1011;17.51;562;1146;2662;3592;0.0559900127196494;-0.366255240966694;ʊ;u;Joy;Chinese;M
CN_921452_NV_Achievement_M.wav;CN;921452;Joy;M;23;China;CN;1;0;1;0;CN;CN;CN;CN;AS;1192;1276;1067;16.59;437;888;2840;3930;-0.0904130682198568;-0.667704358304881;u;u;Joy;Chinese;M
CN_921452_NV_Disgust_M.wav;CN;921452;Disgust;M;23;China;CN;1;0;1;0;CN;CN;CN;CN;AS;691;809;953;18.57;956;1776;2245;3219;0.502747115528695;0.362844013785525;æ;E;Disgust;Chinese;M
CN_921452_NV_Disgust_M.wav;CN;921452;Disgust;M;23;China;CN;1;0;1;0;CN;CN;CN;CN;AS;824;974;996;17.78;981;1581;2318;3501;0.485198823557543;0.0877669113603213;a;a;Disgust;Chinese;M
CN_921452_NV_Pain_M.wav;CN;921452;Pain;M;23;China;CN;1;0;1;0;CN;CN;CN;CN;AS;1645;1929;923;19.18;442;1121;2285;3360;-0.0209290322580646;-0.28498064516129;ɞ;ɜ;Pain;Chinese;M
CN_925098_NV_Achievement_M.wav;CN;925098;Joy;M;29;China;CN;1;1;0;0;CN;EN;EN;EN;AS;726;799;1100;16.09;576;1760;2606;3904;0.0234777340199939;0.0995152983944257;œ;E;Joy;Chinese;M
CN_925098_NV_Disgust_M.wav;CN;925098;Disgust;M;29;China;CN;1;1;0;0;CN;EN;EN;EN;AS;1041;1273;955;18.54;431;1524;2183;3454;-0.0485335195530726;0.0963687150837989;ø;e;Disgust;Chinese;M
CN_927136_NV_Achievement_M.wav;CN;927136;Joy;M;24;China;CN;1;1;2;0;CN;CN;EN;CN;PI;613;678;1038;17.05;885;1105;2806;3623;0.352698951618453;-0.435330687527242;ɑ;o;Joy;Chinese;M
CN_927136_NV_Achievement_M.wav;CN;927136;Joy;M;24;China;CN;1;1;2;0;CN;CN;EN;CN;PI;771;859;1028;17.21;539;977;2977;3548;0.024136972980482;-0.549940959922206;ɔ;o;Joy;Chinese;M
CN_927136_NV_Disgust_M.wav;CN;927136;Disgust;M;24;China;CN;1;1;2;0;CN;CN;EN;CN;AS;550;759;808;21.9;382;1240;1994;2840;-0.0274505183788879;0.0339302544769085;ø;e;Disgust;Chinese;M
CN_927136_NV_Pain_M.wav;CN;927136;Pain;M;24;China;CN;1;1;2;0;CN;CN;EN;CN;AS;1012;1115;1014;17.45;808;1030;2814;3519;0.296601018755428;-0.484530879556818;ɑ;o;Pain;Chinese;M
CN_944782_NV_Achievement_M.wav;CN;944782;Joy;M;29;China;CN;1;1;0;0;CN;CN;EN;CN;AS;1245;1394;948;18.67;722;1143;2568;3260;0.26169902790686;-0.294152369948005;ʌ;o;Joy;Chinese;M
CN_944782_NV_Achievement_M.wav;CN;944782;Joy;M;29;China;CN;1;1;0;0;CN;CN;EN;CN;AS;2802;2936;919;19.26;343;658;2490;3404;-0.126739214924213;-0.783948698017878;o;o;Joy;Chinese;M
CN_944782_NV_Disgust_M.wav;CN;944782;Disgust;M;29;China;CN;1;1;0;0;CN;CN;EN;CN;AS;552;645;914;19.36;408;1760;2215;3091;-0.0537500000000001;0.425;ɪ;i;Disgust;Chinese;M
CN_944782_NV_Disgust_M.wav;CN;944782;Disgust;M;29;China;CN;1;1;0;0;CN;CN;EN;CN;AS;977;1085;911;19.43;655;1542;2088;3220;0.219008912469616;0.192689684012441;æ;E;Disgust;Chinese;M
CN_969031_NV_Achievement_M.wav;CN;969031;Joy;M;43;China;CN;1;0;0;1;CN;CN;EN;EN;AS;2406;3240;1087;16.29;792;1209;2240;4290;0.228690661350741;-0.387642664680497;ɑ;o;Joy;Chinese;M
CN_969031_NV_Disgust_M.wav;CN;969031;Disgust;M;43;China;CN;1;0;0;1;CN;CN;EN;EN;AS;691;780;1008;17.56;504;1328;2275;3780;0.000153580795312263;-0.182135009332987;ə;ɜ;Disgust;Chinese;M
CN_969031_NV_Disgust_M.wav;CN;969031;Disgust;M;43;China;CN;1;0;0;1;CN;CN;EN;EN;AS;870;934;993;17.82;553;1089;2266;3796;0.0566847226882699;-0.403743828196156;ʊ;u;Disgust;Chinese;M
CN_969031_NV_Pain_M.wav;CN;969031;Pain;M;43;China;CN;1;0;0;1;CN;CN;EN;EN;AS;609;679;953;18.58;676;1012;2363;3498;0.209569389948267;-0.437745232799341;ɑ;o;Pain;Chinese;M
CN_979539_NV_Achievement_M.wav;CN;979539;Joy;M;21;China;CN;1;1;0;1;CN;EN;EN;EN;AS;618;1314;967;18.3;321;942;2628;3478;-0.168200723549824;-0.526308665370512;ɯ;u;Joy;Chinese;M
CN_979539_NV_Disgust_M.wav;CN;979539;Disgust;M;21;China;CN;1;1;0;1;CN;EN;EN;EN;AS;607;918;1083;16.35;372;1734;2780;3714;-0.1564039408867;0.101600985221675;ø;e;Disgust;Chinese;M
CN_979539_NV_Disgust_M.wav;CN;979539;Disgust;M;21;China;CN;1;1;0;1;CN;EN;EN;EN;AS;984;1049;1187;14.91;529;1878;3057;4059;-0.054401235434508;0.0819177312929941;ø;e;Disgust;Chinese;M
CN_979539_NV_Pain_M.wav;CN;979539;Pain;M;21;China;CN;1;1;0;1;CN;EN;EN;EN;AS;1483;1854;1007;17.58;674;1097;2564;3644;0.169330622088762;-0.410599862861466;ɑ;o;Pain;Chinese;M
CN_979554_NV_Disgust_M.wav;CN;979554;Disgust;M;36;China;CN;1;1;0;0;CN;CN;EN;EN;AS;975;1178;1019;17.36;443;1525;2567;3566;-0.0654326754642065;-0.00402896181244916;ɤ;o;Disgust;Chinese;M
CN_979554_NV_Disgust_M.wav;CN;979554;Disgust;M;36;China;CN;1;1;0;0;CN;CN;EN;EN;AS;1762;1892;1022;17.33;780;1388;2314;3770;0.263565168748835;-0.141245571508484;a;a;Disgust;Chinese;M
CN_979554_NV_Pain_M.wav;CN;979554;Pain;M;36;China;CN;1;1;0;0;CN;CN;EN;EN;AS;673;783;1037;17.08;665;1109;2902;3576;0.141567510451601;-0.430077640464924;ɑ;o;Pain;Chinese;M
CN_979554_NV_Pain_M.wav;CN;979554;Pain;M;36;China;CN;1;1;0;0;CN;CN;EN;EN;AS;1469;1636;1115;15.88;996;1585;2828;3846;0.393597932198321;-0.0779591139213468;a;a;Pain;Chinese;M
EN_846959_NV_Achievement_M.wav;EN;846959;Joy;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;546;1275;894;19.79;407;1338;2177;3180;-0.0449608688707874;-0.0040728318160038;ɤ;o;Joy;English;M
EN_846959_NV_Disgust_M.wav;EN;846959;Disgust;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;546;1021;1034;17.13;431;1231;2580;3769;-0.0829704886308661;-0.308901790033866;ɵ;ɜ;Disgust;English;M
EN_846959_NV_Pain_M.wav;EN;846959;Pain;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;624;819;912;19.41;861;1508;2155;3164;0.443980369635585;0.153336117782186;æ;E;Pain;English;M
EN_846976_NV_Achievement_M.wav;EN;846976;Joy;M;34;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;512;727;1012;17.49;714;1288;2671;3510;0.205550196456721;-0.227242782862386;ɐ;a;Joy;English;M
EN_846977_NV_Disgust_M.wav;EN;846977;Disgust;M;63;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;807;1001;1162;15.23;530;1514;2966;4131;-0.044029988324218;-0.197474344005408;ɞ;ɜ;Disgust;English;M
EN_846977_NV_Pain_M.wav;EN;846977;Pain;M;63;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;834;1073;1125;15.73;1002;1704;2946;3773;0.390572426198286;0.0145064014390006;a;a;Pain;English;M
EN_846979_NV_Achievement_M.wav;EN;846979;Joy;M;37;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;544;1082;981;18.04;450;970;2444;3660;-0.0412621359223301;-0.511165048543689;ʊ;u;Joy;English;M
EN_846979_NV_Disgust_M.wav;EN;846979;Disgust;M;37;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;628;766;987;17.94;732;1623;2360;3434;0.241909795120539;0.144972127705784;æ;E;Disgust;English;M
EN_846979_NV_Pain_M.wav;EN;846979;Pain;M;37;UK;EN;1;0;0;0;EN;EN;EN;EN;PI;519;641;988;17.92;803;1356;2250;3624;0.312890163657837;-0.127298802092121;a;a;Pain;English;M
EN_846979_NV_Pain_M.wav;EN;846979;Pain;M;37;UK;EN;1;0;0;0;EN;EN;EN;EN;PI;669;763;942;18.8;584;1039;2290;3486;0.120129952216014;-0.396720855560893;ɑ;o;Pain;English;M
EN_846981_NV_Achievement_M.wav;EN;846981;Joy;M;67;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;3890;4416;991;17.86;604;1232;2225;3743;0.109426800557344;-0.25693076442608;ə;ɜ;Joy;English;M
EN_846981_NV_Disgust_M.wav;EN;846981;Disgust;M;67;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;559;1285;982;18.03;455;1200;2396;3601;-0.0366374084670967;-0.277944813539596;ɞ;ɜ;Disgust;English;M
EN_846983_NV_Achievement_M.wav;EN;846983;Joy;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1288;2891;985;17.97;680;1066;2697;3430;0.190305271553912;-0.417844971358132;ɑ;o;Joy;English;M
EN_846983_NV_Disgust_M.wav;EN;846983;Disgust;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;621;1245;923;19.17;509;796;2828;3106;0.0512777534232444;-0.637883906237912;ɔ;o;Disgust;English;M
EN_846983_NV_Disgust_M.wav;EN;846983;Disgust;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1425;1704;997;17.76;460;1492;2727;3327;-0.0384615384615385;-0.00301003344481605;ɤ;o;Disgust;English;M
EN_846983_NV_Disgust_M.wav;EN;846983;Disgust;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1858;2157;1068;16.57;521;1678;2925;3527;-0.01231362410573;0.0707058325347121;ɘ;ɜ;Disgust;English;M
EN_846983_NV_Pain_M.wav;EN;846983;Pain;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;500;679;1042;16.98;474;1480;2814;3542;-0.0452510393348258;-0.0801087304125362;ɤ;o;Pain;English;M
EN_846983_NV_Pain_M.wav;EN;846983;Pain;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;777;997;982;18.03;822;1254;2746;3275;0.337168699531996;-0.222859429181115;a;a;Pain;English;M
EN_846983_NV_Pain_M.wav;EN;846983;Pain;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1451;1965;1139;15.54;460;2196;2746;3864;-0.0960356291556895;0.428490779074143;ɪ;i;Pain;English;M
EN_846986_NV_Achievement_M.wav;EN;846986;Joy;M;32;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;708;1649;1008;17.56;780;1555;2281;3641;0.273791246427475;0.0426222925573372;ɜ;ɜ;Joy;English;M
EN_846986_NV_Disgust_M.wav;EN;846986;Disgust;M;32;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;657;802;1061;16.68;501;1568;2710;3687;-0.0278251503455705;-0.0222152410017057;ɤ;o;Disgust;English;M
EN_846986_NV_Disgust_M.wav;EN;846986;Disgust;M;32;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;891;980;1136;15.59;852;1560;3006;3876;0.250283054472261;-0.126242294628255;a;a;Disgust;English;M
EN_846986_NV_Pain_M.wav;EN;846986;Pain;M;32;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;573;658;992;17.84;671;1398;2224;3669;0.176346356916579;-0.0908610924450417;ɜ;ɜ;Pain;English;M
EN_846988_NV_Achievement_M.wav;EN;846988;Joy;M;34;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;502;1823;949;18.65;502;926;2303;3582;0.0288319245529108;-0.524505254709173;ʊ;u;Joy;English;M
EN_846988_NV_Disgust_M.wav;EN;846988;Disgust;M;34;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;576;1256;908;19.49;616;1234;2454;3080;0.178200692041522;-0.141396665618119;ɐ;a;Disgust;English;M
EN_846989_NV_Achievement_M.wav;EN;846989;Joy;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1431;1633;1125;15.74;1122;1639;3063;3697;0.497692291406432;-0.0425867507886437;a;a;Joy;English;M
EN_846989_NV_Disgust_M.wav;EN;846989;Disgust;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;515;656;1110;15.94;536;1124;2878;4047;-0.0171896111694941;-0.487539408497223;ʊ;u;Disgust;English;M
EN_846989_NV_Disgust_M.wav;EN;846989;Disgust;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;839;1004;1054;16.8;786;1313;2353;3966;0.246000180782789;-0.253819036427732;ɐ;a;Disgust;English;M
EN_846989_NV_Pain_M.wav;EN;846989;Pain;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1265;1544;1104;16.04;795;1590;2419;4100;0.2202329594478;-0.0595340811044008;ɜ;ɜ;Pain;English;M
EN_846995_NV_Disgust_M.wav;EN;846995;Disgust;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;541;803;1096;16.16;495;1111;3142;3782;-0.0481613492132487;-0.485873250456403;ʊ;u;Disgust;English;M
EN_846996_NV_Achievement_M.wav;EN;846996;Joy;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;471;679;1026;17.25;811;1425;2368;3739;0.290319961019977;-0.111336689946402;a;a;Joy;English;M
EN_846996_NV_Disgust_M.wav;EN;846996;Disgust;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;521;698;1013;17.47;747;1160;2624;3602;0.237153732290125;-0.355290054275041;ɑ;o;Disgust;English;M
EN_846996_NV_Pain_M.wav;EN;846996;Pain;M;35;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;550;889;918;19.28;794;1441;2260;3164;0.364721898094127;0.0693504472967716;a;a;Pain;English;M
EN_847005_NV_Achievement_M.wav;EN;847005;Joy;M;77;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;662;1255;1031;17.17;721;1314;2492;3738;0.199531058698515;-0.225126475548061;ɐ;a;Joy;English;M
EN_847005_NV_Disgust_M.wav;EN;847005;Disgust;M;77;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;519;671;1171;15.12;295;1741;2551;4413;-0.247986331462045;-0.0126922138149868;ʉ;ɜ;Disgust;English;M
EN_847005_NV_Disgust_M.wav;EN;847005;Disgust;M;77;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;764;875;1252;14.14;483;1579;2962;4650;-0.114187904146063;-0.238721947508558;ɞ;ɜ;Disgust;English;M
EN_847005_NV_Disgust_M.wav;EN;847005;Disgust;M;77;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;951;1037;1171;15.11;858;1423;2743;4336;0.232528357116722;-0.285095743383339;ʌ;o;Disgust;English;M
EN_847006_NV_Achievement_M.wav;EN;847006;Joy;M;48;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;521;674;1067;16.58;366;1898;2604;3678;-0.15707401954223;0.278342925980458;ɨ;ɜ;Joy;English;M
EN_847006_NV_Achievement_M.wav;EN;847006;Joy;M;48;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1396;1680;1107;15.99;341;2160;2854;3628;-0.191913868393314;0.451513326306279;y;i;Joy;English;M
EN_847006_NV_Disgust_M.wav;EN;847006;Disgust;M;48;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;546;1350;921;19.22;440;1055;2315;3356;-0.0221348779478693;-0.354209764170459;ɵ;ɜ;Disgust;English;M
EN_847007_NV_Disgust_M.wav;EN;847007;Disgust;M;63;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;513;691;1195;14.81;460;1409;2893;4433;-0.115009066815455;-0.320756032919515;ɯ;u;Disgust;English;M
EN_847007_NV_Disgust_M.wav;EN;847007;Disgust;M;63;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;1234;1447;1131;15.64;618;1448;2997;3939;0.046212121212121;-0.220202020202021;ə;ɜ;Disgust;English;M
EN_847009_NV_Achievement_M.wav;EN;847009;Joy;M;72;UK;EN;1;0;0;2;EN;EN;EN;EN;AS;576;1553;1137;15.57;500;2098;2774;3868;-0.060117302052786;0.34574780058651;y;i;Joy;English;M
EN_847009_NV_Disgust_M.wav;EN;847009;Disgust;M;72;UK;EN;1;0;0;2;EN;EN;EN;EN;AS;687;993;1240;14.27;528;1563;2832;4673;-0.0742589463984028;-0.239709722008908;ɞ;ɜ;Disgust;English;M
EN_847009_NV_Disgust_M.wav;EN;847009;Disgust;M;72;UK;EN;1;0;0;2;EN;EN;EN;EN;AS;1402;1596;1229;14.4;688;1416;2776;4688;0.0596529284164858;-0.348156182212581;ɞ;ɜ;Disgust;English;M
EN_847009_NV_Pain_M.wav;EN;847009;Pain;M;72;UK;EN;1;0;0;2;EN;EN;EN;EN;PI;516;631;1219;14.53;1060;1486;2947;4418;0.369888040016413;-0.280515445788312;ɐ;a;Pain;English;M
EN_847009_NV_Pain_M.wav;EN;847009;Pain;M;72;UK;EN;1;0;0;2;EN;EN;EN;EN;PI;699;781;993;17.82;445;756;2891;3506;-0.0519060177415489;-0.738743706545193;o;o;Pain;English;M
EN_847013_NV_Disgust_M.wav;EN;847013;Disgust;M;51;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;776;895;976;18.13;508;1240;2600;3395;0.0204791061888615;-0.22953918961774;ɞ;ɜ;Disgust;English;M
EN_847014_NV_Achievement_M.wav;EN;847014;Joy;M;36;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;556;2717;1063;16.65;677;1363;2770;3720;0.136734145467574;-0.218067001074884;ə;ɜ;Joy;English;M
EN_847014_NV_Achievement_M.wav;EN;847014;Joy;M;36;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;4899;7299;1075;16.46;417;2182;2690;3536;-0.112221853204915;0.529093324476918;ɪ;i;Joy;English;M
EN_847014_NV_Disgust_M.wav;EN;847014;Disgust;M;36;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;531;768;1004;17.63;442;1654;2810;3246;-0.0598444613050077;0.147097875569044;ɘ;ɜ;Disgust;English;M
EN_847014_NV_Disgust_M.wav;EN;847014;Disgust;M;36;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;869;1101;1194;14.83;519;2055;3023;4047;-0.0651532077880626;0.22179221193744;ɘ;ɜ;Disgust;English;M
EN_847014_NV_Disgust_M.wav;EN;847014;Disgust;M;36;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1250;1422;1249;14.17;829;2055;3184;4222;0.163604482732332;0.145002668293055;æ;E;Disgust;English;M
EN_847014_NV_Pain_M.wav;EN;847014;Pain;M;36;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;542;2486;1030;17.18;870;1332;2552;3662;0.344660194174757;-0.206796116504854;a;a;Pain;English;M
EN_847016_NV_Disgust_M.wav;EN;847016;Disgust;M;44;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;569;696;978;18.09;553;1276;2230;3652;0.065178245528653;-0.195899744494464;ə;ɜ;Disgust;English;M
EN_847016_NV_Disgust_M.wav;EN;847016;Disgust;M;44;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;855;1035;838;21.11;730;1088;2160;2917;0.370701161502854;-0.20229744696561;a;a;Disgust;English;M
EN_847016_NV_Pain_M.wav;EN;847016;Pain;M;44;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;675;905;990;17.89;765;1397;2111;3722;0.273006134969325;-0.0883796463370625;a;a;Pain;English;M
EN_847021_NV_Achievement_M.wav;EN;847021;Joy;M;67;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;1016;1768;1085;16.31;357;2261;2835;3465;-0.170967741935484;0.583870967741935;i;i;Joy;English;M
EN_847021_NV_Pain_M.wav;EN;847021;Pain;M;67;UK;EN;1;0;0;0;EN;EN;EN;EN;AS;603;1139;1178;15.02;1279;1830;3026;3942;0.585365607257592;0.0529468813771644;a;a;Pain;English;M
EN_847026_NV_Disgust_M.wav;EN;847026;Disgust;M;43;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;522;766;1299;13.63;595;2081;3249;4495;-0.0418713793356311;0.102295226222776;ø;e;Disgust;English;M
EN_847026_NV_Disgust_M.wav;EN;847026;Disgust;M;43;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;931;1269;1346;13.15;694;2041;3314;4737;0.0154741272592225;0.0159692993315175;ɤ;o;Disgust;English;M
EN_847026_NV_Pain_M.wav;EN;847026;Pain;M;43;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;504;1097;1333;13.27;1107;1675;3255;4799;0.33025;-0.24375;ɐ;a;Pain;English;M
EN_847029_NV_Disgust_M.wav;EN;847029;Disgust;M;44;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;553;1884;961;18.41;493;1425;2533;3278;0.0127913024096684;-0.0177939027712425;ɤ;o;Disgust;English;M
EN_847029_NV_Pain_M.wav;EN;847029;Pain;M;44;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;1052;1210;1054;16.79;708;1287;3007;3526;0.171453732556564;-0.279433681073025;ä;a;Pain;English;M
EN_847045_NV_Achievement_M.wav;EN;847045;Joy;M;40;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;671;844;1037;17.07;646;1743;2529;3577;0.122879313115544;0.180617094056337;ɛ;E;Joy;English;M
EN_847045_NV_Achievement_M.wav;EN;847045;Joy;M;40;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;1022;1177;1104;16.03;342;2218;2541;3812;-0.190330925945888;0.508321655707664;ɪ;i;Joy;English;M
EN_847045_NV_Disgust_M.wav;EN;847045;Disgust;M;40;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;651;793;1186;14.93;410;1684;2958;4222;-0.15425852306951;-0.0799301289001325;ʉ;ɜ;Disgust;English;M
EN_847045_NV_Disgust_M.wav;EN;847045;Disgust;M;40;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;846;923;1168;15.15;784;1575;3036;4053;0.171178149205055;-0.151651039543417;ə;ɜ;Disgust;English;M
EN_847045_NV_Pain_M.wav;EN;847045;Pain;M;40;UK;EN;1;0;1;1;EN;EN;EN;EN;AS;503;804;1198;14.78;972;1574;3080;4173;0.311529669018984;-0.185856276712057;a;a;Pain;English;M
EN_847047_NV_Achievement_M.wav;EN;847047;Joy;M;18;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;517;897;1142;15.5;704;1870;2750;3984;0.116616616616617;0.137887887887888;œ;E;Joy;English;M
EN_847047_NV_Achievement_M.wav;EN;847047;Joy;M;18;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;1830;2210;1055;16.78;813;1505;2787;3578;0.270633505608341;-0.0734275203683225;a;a;Joy;English;M
EN_847047_NV_Pain_M.wav;EN;847047;Pain;M;18;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;533;764;1112;15.91;1085;1539;2988;3725;0.475447909754479;-0.11639231971231;a;a;Pain;English;M
EN_847047_NV_Pain_M.wav;EN;847047;Pain;M;18;UK;EN;1;0;1;0;EN;EN;EN;EN;AS;1901;2205;1056;16.76;403;824;2841;3896;-0.118371212121212;-0.71969696969697;u;u;Pain;English;M
EN_847062_NV_Achievement_M.wav;EN;847062;Joy;M;34;UK;EN;1;0;1;2;EN;EN;EN;EN;AS;505;661;1047;16.91;585;1789;2414;3706;0.0588663451915203;0.209080156491675;ɛ;E;Joy;English;M
EN_847062_NV_Pain_M.wav;EN;847062;Pain;M;34;UK;EN;1;0;1;2;EN;EN;EN;EN;AS;1985;2196;940;18.84;736;1259;2330;3328;0.283395423097392;-0.15992549228313;a;a;Pain;English;M
ES_979414_NV_Achievement_M.wav;ES;979414;Joy;M;33;Mexico;ES;1;1;0;0;ES;ES;EN;EN;AS;607;1947;1181;14.99;418;2310;3024;3874;-0.145948453192433;0.456600653410237;ɪ;i;Joy;Spanish;M
ES_979414_NV_Disgust_M.wav;ES;979414;Disgust;M;33;Mexico;ES;1;1;0;0;ES;ES;EN;EN;AS;744;974;1095;16.17;458;1826;2700;3791;-0.0815804928980054;0.168196550149;ɘ;ɜ;Disgust;Spanish;M
ES_979414_NV_Pain_M.wav;ES;979414;Pain;M;33;Mexico;ES;1;1;0;0;ES;ES;EN;EN;AS;541;702;883;20.05;630;1392;2127;3090;0.213765477057538;0.0770818159747505;ɜ;ɜ;Pain;Spanish;M
ES_979422_NV_Pain_M.wav;ES;979422;Pain;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;PI;522;596;1147;15.43;896;1462;3014;3976;0.281006143118047;-0.225635065581936;ɐ;a;Pain;Spanish;M
ES_979422_NV_Pain_M.wav;ES;979422;Pain;M;22;Mexico;ES;1;1;0;0;ES;ES;ES;ES;PI;656;735;1107;16;642;1311;3130;3750;0.0801828940290479;-0.315233996772458;ɞ;ɜ;Pain;Spanish;M
ES_979485_NV_Achievement_M.wav;ES;979485;Joy;M;20;Mexico;ES;1;1;0;1;ES;ES;ES;ES;AS;591;1121;1220;14.51;708;1908;2657;4504;0.0802712459752169;0.0637818323738896;œ;E;Joy;Spanish;M
ES_979485_NV_Disgust_M.wav;ES;979485;Disgust;M;20;Mexico;ES;1;1;0;1;ES;ES;ES;ES;AS;535;649;982;18.03;330;1380;2650;3360;-0.163918525703201;-0.0945683802133853;ʉ;ɜ;Disgust;Spanish;M
ES_979485_NV_Disgust_M.wav;ES;979485;Disgust;M;20;Mexico;ES;1;1;0;1;ES;ES;ES;ES;AS;762;818;1011;17.51;510;1679;2716;3332;0.0045817530800217;0.161162281218346;œ;E;Disgust;Spanish;M
ES_979485_NV_Pain_M.wav;ES;979485;Pain;M;20;Mexico;ES;1;1;0;1;ES;ES;ES;ES;AS;982;1276;1062;16.67;888;1391;2734;3695;0.336308189075253;-0.189972194815679;a;a;Pain;Spanish;M
ES_979533_NV_Achievement_M.wav;ES;979533;Joy;M;22;Mexico;ES;1;0;0;0;ES;ES;ES;ES;AS;919;1369;1077;16.44;498;2191;2733;3497;-0.0374101514983965;0.535209554351432;e;e;Joy;Spanish;M
